"customer_id","marital","reliability"
"Q624270","Widowed","4"
"I299891","Married","4"
"V418789","Never Married","2"
"D501659","Divorced","3"
"T948793","Married","3"
"N315696","Married","4"
"C79053","Separated","3"
"J158737","Separated","4"
"C454715","Married","3"
"W142484","Married","3"
"Y53879","Married","3"
"Q795879","Divorced","3"
"R38090","Married","4"
"V77948","Separated","4"
"W597851","Never Married","4"
"C973588","Separated","2"
"O911146","Separated","4"
"S471248","Divorced","3"
"W247162","Divorced","3"
"B619070","Separated","4"
"O955596","Separated","3"
"V650308","Divorced","3"
"P677744","Widowed","4"
"A874816","Divorced","3"
"H969768","Never Married","6"
"W131371","Widowed","3"
"H497688","Never Married","4"
"S32894","Married","4"
"Q563541","Separated","4"
"V217092","Separated","4"
"L565413","Never Married","4"
"B492262","Married","5"
"Y89975","Widowed","3"
"F880256","Never Married","4"
"L947354","Separated","3"
"G557255","Widowed","3"
"E136064","Separated","2"
"Y199742","Married","2"
"D77080","Married","4"
"O264379","Married","3"
"X423883","Separated","2"
"N602492","Divorced","5"
"F442521","Widowed","4"
"P141322","Divorced","3"
"T739616","Married","4"
"B538877","Married","4"
"F393894","Widowed","5"
"L659263","Separated","3"
"D320942","Widowed","3"
"Z842961","Never Married","3"
"N202401","Separated","3"
"H962925","Never Married","4"
"Z112130","Never Married","1"
"Z498147","Married","4"
"O791333","Separated","3"
"G20890","Widowed","3"
"Z282127","Widowed","3"
"X801505","Separated","4"
"V615120","Widowed","3"
"F963099","Never Married","3"
"T543193","Divorced","3"
"X60813","Widowed","3"
"Y724513","Never Married","4"
"Q940232","Never Married","3"
"A978012","Divorced","2"
"W60561","Married","3"
"P930411","Married","3"
"G837666","Never Married","3"
"H457208","Separated","4"
"M890549","Separated","2"
"Z157225","Married","3"
"Y408921","Widowed","4"
"N508508","Widowed","3"
"G610690","Divorced","3"
"Z122411","Separated","3"
"E563177","Widowed","4"
"H126929","Widowed","4"
"U172635","Divorced","3"
"T885359","Never Married","3"
"M384015","Widowed","5"
"T590399","Never Married","4"
"Y236434","Divorced","4"
"B250093","Married","3"
"Q18721","Divorced","3"
"P214554","Separated","5"
"U350920","Separated","3"
"U721721","Divorced","2"
"K255778","Separated","5"
"T849288","Widowed","4"
"L556964","Separated","3"
"I459228","Never Married","5"
"I895720","Never Married","5"
"U840079","Widowed","4"
"Z749357","Divorced","3"
"X915412","Widowed","3"
"E782376","Widowed","4"
"A553843","Widowed","5"
"E96218","Never Married","3"
"N621695","Separated","4"
"V52316","Never Married","5"
"M492061","Married","3"
"H942511","Separated","3"
"E159151","Never Married","4"
"X823269","Separated","3"
"I983678","Widowed","3"
"P376206","Widowed","4"
"U829331","Divorced","5"
"E926112","Widowed","3"
"A643000","Separated","6"
"B20759","Widowed","5"
"E379654","Divorced","2"
"O341537","Never Married","2"
"Q326191","Divorced","3"
"O329801","Separated","4"
"M517236","Separated","3"
"O877559","Widowed","4"
"J869207","Widowed","4"
"R640991","Never Married","5"
"H375394","Married","6"
"E827525","Widowed","4"
"P560448","Separated","3"
"K934981","Never Married","2"
"P230270","Divorced","4"
"P449294","Never Married","3"
"T374120","Divorced","3"
"Y599608","Divorced","5"
"P779168","Separated","3"
"P720243","Widowed","4"
"V595168","Never Married","4"
"J752284","Never Married","6"
"O543653","Married","3"
"J342818","Never Married","4"
"Y249104","Never Married","4"
"X244616","Divorced","2"
"F58625","Divorced","3"
"D753480","Divorced","4"
"K868042","Married","2"
"L730499","Divorced","3"
"Z622003","Widowed","4"
"F619747","Divorced","3"
"J195170","Married","2"
"W909758","Married","3"
"H682238","Never Married","3"
"J22125","Divorced","3"
"R302272","Married","3"
"U208456","Widowed","5"
"T191927","Separated","4"
"G671583","Divorced","4"
"U989317","Never Married","3"
"G879941","Widowed","3"
"E231605","Never Married","4"
"X261372","Married","3"
"D684561","Divorced","4"
"I383186","Divorced","4"
"X584915","Married","3"
"G944376","Separated","4"
"W283898","Divorced","4"
"X738766","Never Married","4"
"G198481","Married","5"
"R02060","Never Married","4"
"Z883605","Widowed","4"
"L942140","Divorced","4"
"H427572","Separated","4"
"J968084","Never Married","2"
"I484414","Married","1"
"I347202","Divorced","2"
"T629485","Divorced","4"
"F882723","Widowed","4"
"Y448055","Widowed","3"
"K218096","Never Married","3"
"M251973","Divorced","4"
"F557338","Separated","3"
"X162805","Widowed","3"
"U879145","Divorced","5"
"O763342","Never Married","4"
"Z480141","Widowed","5"
"Z110095","Divorced","4"
"D774087","Married","2"
"I12222","Divorced","2"
"Y870899","Married","2"
"J622479","Widowed","3"
"F105245","Married","4"
"Q917876","Never Married","4"
"W41017","Widowed","5"
"V777418","Separated","4"
"A325803","Separated","3"
"U460373","Separated","4"
"O166280","Married","3"
"E756084","Divorced","4"
"U148916","Never Married","5"
"H315988","Separated","2"
"I621118","Never Married","3"
"Z90204","Married","4"
"B920374","Separated","4"
"S989250","Divorced","3"
"Z311558","Never Married","4"
"C290203","Separated","4"
"E130506","Divorced","4"
"Q348233","Divorced","2"
"B15517","Divorced","1"
"D663524","Separated","4"
"Z700653","Never Married","3"
"T647451","Divorced","4"
"L53054","Separated","4"
"U103667","Married","6"
"L702595","Married","2"
"I504473","Married","3"
"U578094","Widowed","4"
"G412206","Separated","1"
"P767618","Widowed","4"
"V125585","Married","2"
"H10521","Never Married","4"
"V313460","Widowed","3"
"T509086","Divorced","5"
"V686523","Widowed","3"
"S22771","Never Married","3"
"V334127","Divorced","4"
"V596931","Never Married","3"
"Z710444","Married","2"
"W435309","Divorced","4"
"W926430","Never Married","5"
"N171241","Widowed","5"
"Z867523","Widowed","3"
"F799896","Married","5"
"O970720","Separated","4"
"D87615","Divorced","3"
"M651862","Widowed","4"
"M429173","Married","3"
"F98604","Married","4"
"L809272","Married","4"
"J575074","Widowed","4"
"G954666","Divorced","3"
"V642036","Never Married","3"
"I951273","Separated","4"
"V856441","Widowed","4"
"J586826","Married","6"
"Z784446","Separated","5"
"W827689","Widowed","4"
"Q706777","Separated","3"
"P139155","Separated","3"
"P125179","Separated","3"
"J340075","Widowed","4"
"K54633","Divorced","3"
"H452286","Divorced","3"
"L246688","Widowed","3"
"R711733","Married","2"
"E641527","Separated","4"
"Y510046","Separated","3"
"T764835","Divorced","3"
"H738392","Never Married","5"
"P748671","Divorced","6"
"R490596","Married","3"
"S433497","Divorced","5"
"O928853","Never Married","4"
"C276698","Divorced","5"
"A995277","Divorced","3"
"P651146","Never Married","6"
"N190581","Separated","5"
"Z596629","Separated","3"
"E772877","Married","4"
"H759440","Widowed","1"
"Z04690","Separated","3"
"V300263","Married","3"
"D150042","Separated","3"
"V600500","Widowed","4"
"V137712","Widowed","5"
"K787280","Divorced","3"
"T19437","Divorced","3"
"K917356","Separated","2"
"E386213","Married","4"
"E450349","Never Married","4"
"O70963","Separated","4"
"X87865","Never Married","3"
"T390187","Widowed","2"
"R703450","Married","3"
"P845623","Widowed","3"
"G861521","Widowed","4"
"Z409213","Married","4"
"I542093","Divorced","5"
"V598235","Married","4"
"Y998673","Widowed","2"
"X542220","Widowed","4"
"R962213","Married","6"
"M750817","Separated","3"
"P209261","Never Married","3"
"T726800","Widowed","3"
"Z24001","Divorced","2"
"K167525","Never Married","3"
"S418962","Divorced","2"
"L533388","Separated","4"
"Y251641","Widowed","4"
"E753547","Widowed","2"
"U833919","Widowed","1"
"D725603","Married","5"
"T11756","Separated","4"
"M141263","Separated","4"
"Y702883","Divorced","4"
"K392319","Separated","4"
"N600579","Never Married","6"
"U102287","Divorced","4"
"F270670","Never Married","4"
"Q698456","Divorced","4"
"I75439","Separated","4"
"P558309","Separated","3"
"Q921359","Divorced","2"
"Y498839","Married","1"
"U174484","Never Married","4"
"P242293","Never Married","3"
"H510824","Married","1"
"G975600","Separated","1"
"P396177","Married","4"
"Q246510","Married","4"
"Z435629","Married","5"
"Y482814","Separated","6"
"I880026","Divorced","3"
"X545968","Widowed","3"
"T302615","Widowed","3"
"L296155","Divorced","3"
"P569056","Widowed","3"
"R931562","Widowed","2"
"R22735","Married","2"
"H131682","Separated","2"
"Y916459","Widowed","4"
"E943977","Widowed","4"
"D46232","Married","3"
"Z210341","Never Married","5"
"E643429","Divorced","4"
"U207175","Divorced","4"
"G294682","Never Married","3"
"F38173","Separated","4"
"C621959","Divorced","3"
"W269029","Married","3"
"F149086","Never Married","5"
"E404310","Never Married","4"
"S291778","Widowed","4"
"E448287","Never Married","1"
"C137438","Never Married","4"
"L32467","Divorced","3"
"L663344","Divorced","5"
"W682255","Married","6"
"R370396","Never Married","1"
"R895680","Married","3"
"W151148","Married","5"
"Q550105","Widowed","4"
"H33347","Widowed","7"
"G505754","Widowed","5"
"X31491","Separated","1"
"K300646","Married","3"
"T465359","Separated","4"
"I325199","Separated","4"
"S795871","Divorced","4"
"S376125","Widowed","2"
"U418693","Divorced","5"
"B406551","Divorced","2"
"X732952","Married","4"
"A647291","Never Married","4"
"Y605585","Divorced","3"
"P497869","Separated","5"
"X285403","Divorced","3"
"Q644455","Separated","2"
"O347979","Widowed","3"
"Y113488","Separated","3"
"B442664","Widowed","4"
"F390846","Widowed","5"
"J584243","Widowed","2"
"H773690","Never Married","3"
"C534801","Married","2"
"Z462095","Never Married","2"
"C744511","Divorced","5"
"T997038","Never Married","4"
"A651095","Never Married","4"
"E542197","Widowed","4"
"V977643","Separated","4"
"W25766","Widowed","2"
"L804972","Never Married","2"
"M959689","Divorced","2"
"R800834","Married","4"
"C690204","Never Married","3"
"L698060","Divorced","4"
"C984974","Widowed","5"
"Z866570","Widowed","4"
"K231582","Never Married","3"
"O551817","Widowed","6"
"I226062","Married","3"
"Y999795","Separated","3"
"F559922","Separated","3"
"S316458","Married","4"
"B677068","Divorced","4"
"A67068","Never Married","3"
"P532607","Never Married","4"
"K935491","Separated","3"
"C555531","Widowed","5"
"L417231","Separated","2"
"N681983","Never Married","2"
"O392580","Divorced","2"
"X172041","Never Married","5"
"O587608","Divorced","4"
"K548677","Separated","3"
"E305140","Married","3"
"D481847","Widowed","5"
"Y505439","Married","5"
"N161747","Separated","3"
"E135976","Separated","3"
"G868055","Separated","2"
"O877070","Separated","4"
"R241100","Widowed","4"
"T885233","Divorced","3"
"B146281","Widowed","2"
"X345073","Divorced","2"
"U638010","Widowed","4"
"X45899","Widowed","3"
"V922402","Never Married","4"
"H838222","Married","4"
"E819146","Widowed","4"
"N297112","Separated","4"
"K415852","Never Married","5"
"K320034","Married","6"
"Y984783","Married","5"
"D603676","Divorced","2"
"K945329","Never Married","4"
"G939750","Never Married","3"
"M874750","Married","5"
"B229362","Widowed","4"
"J345464","Never Married","4"
"J468895","Never Married","3"
"Y309014","Married","2"
"E674988","Never Married","4"
"V866352","Widowed","2"
"B59804","Divorced","4"
"M465754","Married","4"
"T57126","Never Married","2"
"A723309","Married","4"
"R639888","Widowed","5"
"E967128","Divorced","3"
"Z262787","Never Married","5"
"S18718","Never Married","4"
"C601774","Divorced","4"
"Z29904","Divorced","3"
"Z352036","Separated","4"
"X447899","Widowed","3"
"P315303","Widowed","4"
"A155369","Never Married","3"
"N247196","Married","3"
"M176813","Married","4"
"B584686","Widowed","2"
"W530793","Separated","4"
"V885983","Never Married","3"
"Q831134","Married","3"
"O964713","Divorced","5"
"V211448","Divorced","2"
"B813452","Married","2"
"J972903","Never Married","4"
"M706056","Separated","3"
"Y63249","Separated","4"
"U398073","Separated","4"
"K685277","Divorced","3"
"X165506","Separated","2"
"K768596","Widowed","3"
"S981572","Married","4"
"E43241","Separated","3"
"Q731114","Widowed","4"
"G578584","Divorced","2"
"S250340","Separated","3"
"K483384","Never Married","4"
"T989731","Never Married","5"
"D736184","Widowed","4"
"V766311","Divorced","3"
"U195458","Widowed","4"
"J629804","Separated","3"
"U746779","Never Married","2"
"I300822","Divorced","4"
"W662241","Separated","3"
"C830851","Married","4"
"A223123","Married","4"
"L212558","Married","2"
"N805051","Separated","5"
"A471140","Separated","3"
"C910095","Married","3"
"K183807","Never Married","3"
"H393650","Divorced","4"
"T234307","Divorced","2"
"Z405442","Divorced","3"
"I250569","Never Married","4"
"R659226","Never Married","4"
"W312206","Never Married","4"
"M337097","Married","3"
"A516439","Widowed","5"
"B419356","Never Married","4"
"U625153","Never Married","2"
"J554905","Never Married","3"
"Z259100","Never Married","3"
"Z376201","Never Married","4"
"Z61025","Never Married","4"
"V915324","Divorced","4"
"T341088","Married","4"
"N620346","Separated","5"
"P198173","Widowed","3"
"K962315","Separated","3"
"H712105","Never Married","6"
"F456395","Widowed","3"
"P834833","Married","4"
"G45989","Divorced","4"
"U862685","Widowed","2"
"F28689","Married","2"
"D429172","Widowed","3"
"J420961","Never Married","3"
"V207992","Never Married","3"
"C941408","Separated","4"
"X923330","Never Married","3"
"Y567471","Widowed","5"
"R246702","Divorced","4"
"Q65833","Never Married","4"
"K989845","Never Married","4"
"K175026","Divorced","3"
"X83659","Widowed","2"
"J787685","Separated","2"
"B738725","Widowed","3"
"I887277","Widowed","4"
"S796673","Married","3"
"D130964","Divorced","5"
"E875593","Divorced","4"
"U593443","Widowed","2"
"F763031","Never Married","3"
"J838241","Married","4"
"A166877","Never Married","4"
"J348423","Never Married","4"
"D366186","Divorced","3"
"A764334","Separated","4"
"F515768","Married","4"
"X658080","Married","2"
"U449322","Separated","4"
"N385296","Separated","4"
"I928058","Divorced","6"
"A362559","Separated","2"
"O76955","Widowed","4"
"U887076","Widowed","3"
"H906819","Widowed","5"
"D40159","Married","3"
"J341138","Widowed","4"
"X671633","Married","3"
"N739983","Widowed","4"
"I536159","Divorced","5"
"A544408","Divorced","5"
"L628548","Widowed","3"
"W370920","Separated","3"
"X581120","Divorced","4"
"Z271244","Widowed","2"
"Q408580","Separated","3"
"M667303","Widowed","5"
"T939239","Married","4"
"B689525","Widowed","4"
"X809326","Never Married","4"
"C304454","Divorced","3"
"X189820","Married","3"
"Z874007","Never Married","3"
"P915334","Divorced","4"
"M115442","Never Married","5"
"A97903","Divorced","4"
"V556375","Widowed","5"
"P849493","Married","3"
"L877029","Separated","2"
"O156883","Never Married","3"
"T240001","Never Married","4"
"Z809322","Married","5"
"K915391","Never Married","5"
"P842540","Widowed","4"
"T508881","Separated","3"
"Q166427","Widowed","3"
"D455065","Never Married","3"
"K830298","Divorced","2"
"X682774","Married","5"
"D998975","Widowed","4"
